title|media|date|datetime|desc|link|img
De Zero a Um: livro ensina que não há fórmula mágica para ...|EuQueroInvestir|01/11/2020||Radar traz Petrobras (PETR3; PETR4), Vale (VALE3) e Klabin (KLBN11) · Ibovespa hoje fecha em alta de 0,45% aos 96.551 pontos; na semana cai 3,73%...|https://euqueroinvestir.com/de-zero-a-um-peter-thiel|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Em livro, Felipe Miranda, da Empiricus, prega a humildade para investir|Exame|01/11/2020||Ibovespa cai para mínima do ano com surpresa negativa da inflação nos EUA. Títulos da Petrobras parecem caros com queda de prêmio de risco. Mercados.|https://exame.com/invest/mercados/em-livro-felipe-miranda-da-empiricus-prega-a-a-humildade-para-investir/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Número de 'investidores mirins' em corretoras e na Bolsa dispara no País|Exame|01/11/2020||Petrobras (PETR4) voltará a distribuir menos dividendos, diz Barsi. João Kepler: Cadê o investimento que estava aqui? Um conteúdo Bússola.|https://exame.com/invest/minhas-financas/numero-de-investidores-mirins-em-corretoras-e-na-bolsa-dispara-no-pais/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Fraternidade em Ação #111: A vida continua|Sagres Online|01/11/2020||Petróleo afunda 9% e arrasta Petrobras sob temor de recessão · Mercado · “É crime reter combustível”, diz superintendente do Procon em relação às.|https://sagresonline.com.br/fraternidade-em-acao-111-a-vida-continua/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Cidades do petróleo têm nova onda de dificuldades|Pequenas Empresas Grandes Negócios|02/11/2020||Venda de plataformas da Petrobras e pandemia esvazia negócios em locais como Macaé e Campos dos Goytacazes. 3 min de leitura.|https://revistapegn.globo.com/Negocios/noticia/2020/11/pegn-cidades-do-petroleo-tem-nova-onda-de-dificuldades.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Dividend Payout: entenda o que é e como funciona esse ...|EuQueroInvestir|02/11/2020||Radar traz Petrobras (PETR3; PETR4), Vale (VALE3) e Klabin (KLBN11) · Ibovespa hoje fecha em alta de 0,45% aos 96.551 pontos; na semana cai 3,73%...|https://euqueroinvestir.com/dividend-payout-o-que-e-e-como-funciona-esse-indicador|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Bolsonaro diz que não tentou contatar Biden|Poder360|02/11/2020||Comitê da Petrobras rejeita duas indicações do governo · No Senado, Bolsonaro exalta mulheres e atuação do Congresso · Congresso promulga PEC das bondades e...|https://www.poder360.com.br/governo/bolsonaro-diz-que-nao-tentou-contatar-biden/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após aumento de casos de Covid-19, Prefeitura de Cruz Alta decreta toque de recolher|Band|02/11/2020||Governo federal pressiona a Petrobras para reduzir preço dos combustíveis. 16/07/2022 • 16:14. Narcotraficante mexicano Rafael Quintero será extraditado aos...|https://www.band.uol.com.br/noticias/apos-aumento-de-casos-de-covid-19-prefeitura-de-cruz-alta-decreta-toque-de-recolher-16314764|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Relações governamentais: As pautas do Congresso e o ...|Poder360|02/11/2020||Petrobras conclui venda de 51% da Gaspetro por R$ 2,1 bi · Twitter perde US$ 3,16 bilhões de valor de mercado em 1 dia · Dólar sobe 1,96%, a R$ 5,37,...|https://www.poder360.com.br/opiniao/relacoes-governamentais-as-pautas-do-congresso-e-o-agronegocio-por-andre-oliveira-e-giovani-menicucci/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Tesouro Selic fecha outubro com rentabilidade zero e perde para a poupança|Valor Investe|02/11/2020||Petrobras (PETR3;PETR4), XP (XPBR31), Eletrobras (ELET6), Camil (CAML3), Braskem (BRKM5), Minerva (BEEF3), Randon (RAPT4) e mais notícias de empresas.|https://valorinveste.globo.com/produtos/renda-fixa/tesouro-direto/noticia/2020/11/02/tesouro-selic-fecha-outubro-com-rentabilidade-zero-e-perde-para-a-poupanca.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Epic detalha melhorias de Fortnite no PS5 e Xbox Series X e S|Tecnoblog|02/11/2020||Microsoft descobre invasão de emails que burla autenticação em dois fatores · Petrobras começa a montar Pégaso, novo supercomputador com 678 TB de RAM...|https://tecnoblog.net/noticias/2020/11/02/epic-detalha-melhorias-de-fortnite-no-ps5-e-xbox-series-x-e-s/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Esta não foi a primeira vez que o deputado Mário Junior (PP ...|Calila Noticias|02/11/2020||Relacionadas Matérias. Ministério da Justiça questiona Petrobras sobre alta dos combustíveis. Preço de gasolina em Coité caiu pra menos de R$ 6, o litro.|https://www.calilanoticias.com/2020/11/esta-nao-foi-a-primeira-vez-que-o-deputado-mario-junior-pp-se-envolveu-em-acidente|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Militar índio na Amazônia conta sua experiência no Exército|Agência Brasil|02/11/2020||Edifício sede da Petrobras · Economia qua, 13/07/2022 - 23:44. Comitê analisa nomes para conselho de administração da Petrobras.|https://agenciabrasil.ebc.com.br/geral/noticia/2020-11/militar-indio-na-amazonia-conta-sua-experiencia-no-exercito|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
CVM absolve Dilma Rousseff de irregularidades em projetos ...|Consultor Jurídico|03/11/2020||Por entender que a ex-presidente Dilma Rousseff não tinha como questionar informações da diretoria da Petrobras, o Colegiado da Comissão de Valores...|https://www.conjur.com.br/2020-nov-03/cvm-absolve-dilma-irregularidades-projetos-petrobras|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
CVM condena executivos da Petrobrás em casos decorrentes da corrupção na estatal|Economia & Negócios|03/11/2020||CVM condena executivos da Petrobrás em casos decorrentes da corrupção na estatal. Processos envolviam irregularidades na construção da Refinaria Abreu e Lima e...|https://economia.estadao.com.br/noticias/governanca,cvm-condena-executivos-da-petrobras-em-casos-decorrentes-da-corrupcao-na-estatal,70003498949|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
CVM condena ex-presidente da Petrobras e ex-diretores por ...|Portos e Navios|03/11/2020||A Comissão de Valores Mobiliários (CVM) condenou o ex-presidente da Petrobras José Sérgio Gabrielli e outros três ex-diretores da estatal por...|https://www.portosenavios.com.br/noticias/geral/cvm-condena-ex-presidente-da-petrobras-e-ex-diretores-por-irregularidades-no-comperj-e-na-rnest|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
"Petrobras faz upgrade no SAP | Notícias"|Baguete|03/11/2020||A Petrobras fechou um novo contrato com a SAP, prevendo o upgrade para o S/4 Hana, a última versão do software de gestão da multinacional rodando na nuvem,...|https://www.baguete.com.br/noticias/03/11/2020/petrobras-faz-upgrade-no-sap|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Preço do gás de cozinha vai aumentar a partir desta quarta-feira|Correio Braziliense|03/11/2020||Distribuidoras do DF receberam comunicado da Petrobras sobre reajuste de 5%. Este é o nono aumento no valor do produto apenas neste ano.|https://www.correiobraziliense.com.br/cidades-df/2020/11/4886460-preco-do-gas-de-cozinha-vai-aumentar-a-partir-desta-quarta-feira.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Com evasão da Petrobras, Macaé e Campos dos Goytacazes podem acabar se tornando “cidades fantasmas” se depender apenas das atividades de exploração do petróleo|Click Petróleo e Gás|03/11/2020||Venda de plataformas da Petrobras e pandemia esvazia negócios em cidades do petróleo como Macaé e Campos dos Goytacazes. Um dos principais campos de...|https://clickpetroleoegas.com.br/com-evasao-da-petrobras-macae-e-campos-dos-goytacazes-podem-acabar-se-tornando-cidades-fantasmas-se-depender-apenas-das-atividades-de-exploracao-do-petroleo/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
