title|media|date|desc
Coronavírus derruba bolsas chinesas na reabertura do mercado|Poder360|03/02/2020|“Se não deve, investiga”, diz Bolsonaro sobre CPI da Petrobras · Líder do  PL vai recolher assinaturas para CPI da Petrobras · Lira defende mudança na  Lei...
Gasolina no Pará apresenta alta em janeiro mesmo após quedas anunciadas pela Petrobras|G1|03/02/2020|A alta foi registrada mesmo após três quedas de preços anunciadas pela  Petrobras. De acordo com o estudo do Dieese, realizado com base em dados da  Agência...
Greve dos petroleiros alcança 30 unidades da Petrobras no ...|Brasil de Fato|04/02/2020|Pela preservação de mil postos de trabalho na Fábrica de Fertilizantes  Nitrogenados do Paraná (Fafen-PR), da Petrobras, cerca de 18 mil  petroleiros chegam,...
Ex-operador da Petrobras fecha acordo de delação premiada em caso com tradings|Época Negócios|04/02/2020|Rodrigo Garcia Berkowitz, que atuou como trader da Petrobras em Houston até  o final de 2018, quando foi acusado de aceitar propinas, chegou ao acordo  em...
"Artigo | A Petrobras está dentro de nossas casas, por Frei Sérgio"|Brasil de Fato|04/02/2020|"Artigo | A Petrobras está dentro de nossas casas, por Frei Sérgio.  Petroleiros iniciaram greve nacional no último sábado (1º) em defesa da  empresa pública. Frei..."
Greve no ES paralisa produção de petróleo da Petrobras em Jaguaré|A Gazeta|04/02/2020|O Sindipetro está prometendo um desconto no preço do combustível para os  100 primeiros motoristas que chegarem à frente do prédio da Petrobras, na  Reta da...
Dólar cai com apetite por risco no exterior e esperando fluxo ...|ISTOÉ DINHEIRO|04/02/2020|... cambiais compradas à espera de entrada de fluxo estrangeiro para  ofertas de ações, como a da Petrobras, que será precificada nesta  quarta-feira, dia 5.
As ações mais recomendadas pelos analistas para comprar em fevereiro|InfoMoney|04/02/2020|Levantamento feito pelo InfoMoney com 12 casas de análise mostra que, além  das blue chips Petrobras e Vale, as principais apostas para fevereiro  recaem...
Polícia francesa desmantela campo de migrantes nos ...|ISTOÉ DINHEIRO|04/02/2020|Ibovespa aprofunda queda aquém dos 99 mil pontos de olho em Petrobras e  China. Política 12:15. A discussão começou por conta de uma postagem de  Guga Noblat,...
Embaixador diz que China ajudará na retirada de brasileiros de Wuhan|Correio Braziliense|04/02/2020|Últimas Notícias · Comitê de Elegibilidade da Petrobras se reúne na sexta  para analisar Caio Paes · Depósito pega fogo em Santa Maria; Dono diz que  incêndio foi...
Governo da Grécia oferece bônus para aumentar taxa de natalidade|Money Times|04/02/2020|... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio...
Veterano canadense da Segunda Guerra Mundial deseja receber 100 cartões de felicitações em seu 100º aniversário|Conexão Política|04/02/2020|Bolsonaro diz que Petrobras “traiu o povo” e propõe criação de CPI ·  Critério para renovar concessão da Globo será “100% técnico”, diz Fábio  Faria.
BNDES vende fatia da Petrobrás por R$ 22 bilhões e governo reduz participação na estatal|Economia & Negócios|05/02/2020|Essa foi a maior venda de ação da história do BNDES. A Petrobrás  representava mais de 40% da carteira de investimentos do banco de fomento,  que ainda tem as...
Petrobras vai reduzir preço do litro da gasolina em R$ 0,0756 e do diesel em R$ 0,0917, diz fonte|Valor Investe|05/02/2020|Procurada para falar sobre o assunto, a Petrobras confirmou que serão  efetuadas reduções em torno de 4,3% no litro da gasolina, nas refinarias; e  de 4,4% no...
Em greve, petroleiros subsidiam venda de gasolina e gás de ...|Brasil de Fato|05/02/2020|"Ação realizada nesta quarta (5) alerta sobre importância de que a Petrobras  continue sendo uma empresa pública. Lu Sudré. Brasil de Fato | São Paulo  (SP) |. 05..."
Moraes quer saber se Lava Jato gastou dinheiro de fundo ...|Poder360|05/02/2020|... e ficaria sob tutela do MPF (Ministério Público Federal), conforme  acordo costurado pelos procuradores da Lava Jato com a Petrobras.
Crítica de Bolsonaro a ICMS dos combustíveis foi 'gota d'água' para governadores|O Globo|05/02/2020|A gasolina saiu da Petrobras com redução média de 7,32% no mês passado. No  posto, só recuou 0,3%, para R$ 4,580 por litro, de acordo com a Agência  Nacional...
Vídeo: 'cachoeira' provocada por temporal assusta motoristas na MG-040, em Sarzedo|Hoje em Dia|05/02/2020|De acordo com a Polícia Militar (PM), a situação ocorreu por volta de 7h,  na altura da curva da Lagoa da Petrobrás, no bairro Masterville, divisa de  Sarzedo...
Revisão de regras pela UE desafia Wall Street no pós-Brexit|Money Times|05/02/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Raia Drogasil é atrapalhada pela política de preços, e BB Investimentos não perdoa|Money Times|05/02/2020|Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Ações, BB Investimentos...
Lucro da BR Properties dispara 219% no quarto trimestre|Money Times|05/02/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, não há mais · Celulose é o novo minério de ferro?
FGV: descontados efeitos fiscais temporários, resultado primário do governo piorou em 2019|O Cafezinho|05/02/2020|A análise do economista Manoel Pires, no Observatório de Política Fiscal,  ressalta que, não fossem “efeitos temporários” (leia-se leilão da  Petrobrás),...
BNDES vende R$ 22,06 bilhões em ações da Petrobras|Agência Brasil|06/02/2020|A Petrobras informou hoje (6) que a oferta global de 734.202.699 ações  ordinárias de sua emissão de titularidade do Banco Nacional de  Desenvolvimento...
ConJur - Incorporação de trabalhadores pela Petrobras é ...|Consultor Jurídico|06/02/2020|Sem concurso público. Incorporação dos trabalhadores da Ansa pela Petrobras  é inconstitucional, diz TST. 6 de fevereiro de 2020, 17h18 Imprimir...
Em greve há seis dias, trabalhadores paralisam 50 unidades ...|Brasil de Fato|06/02/2020|Porém, até o momento, a Petrobras não estabeleceu nenhum diálogo. O  petroleiro e a petroleira sabe o que essa empresa significa para o Brasil.  Não concordamos...
Petroleiros mantêm greve nacional - Extra Classe|Jornal Extra Classe|06/02/2020|Mesmo diante de uma decisão do Tribunal Superior do Trabalho (TST)  considerada abusiva pelos petroleiros, os trabalhadores do sistema  Petrobras seguem em...
Petrobras baixa os preços nas refinarias, mas consumidor mal percebe|Valor Econômico|06/02/2020|A Petrobras anunciou, ontem, uma nova redução nos preços dos combustíveis,  nas refinarias. A queda de 4,3% da gasolina e de 4,4% do diesel é o  quarto...
Moro e Dallagnol enfrentam ação do STF sobre fundo ...|Jornal Correio do Brasil|06/02/2020|O acordo foi acertado pelos próprios procuradores da Lava Jato com a  Petrobras. O ministro do STF, no entanto, suspendeu a medida por entender  que o MPF não...
Petrobras transfere mais de mil funcionários para unidade ...|ES Brasil|06/02/2020|A unidade da Petrobras, localizada em Vitória, terá um reforço. Devido aos  projetos de desinvestimento da empresa que, nos últimos meses, tem vendido  ativos...
Banrisul aposta em carteira “não convencional” para fevereiro; Petrobras ocupa lugar de Tim|Money Times|06/02/2020|A Banrisul (BRSR6) Corretora trocou as ações da Tim Participações (TIMP4)  pelos papéis da Petrobras (PETR4) na nova carteira recomendada para o mês  de...
"Bolsonaro diz que faz ""papel de otário"" ao baixar gasolina e preço não cair"|UOL Economia|06/02/2020|"Eu não interfiro na Petrobras. Não existe isso."" O presidente disse também  que a estatal deveria parar de reduzir o preço dos combustíveis nas  refinarias, já..."
Indulto natalino não isenta Jorge Zelada de multa, decide TRF-4|Consultor Jurídico|06/02/2020|A concessão do indulto de Natal ao ex-gerente da Petrobras Jorge Zelada,  conforme os requisitos do Decreto 9.246/2017, não afasta a obrigação de  pagar a...
Petrobras: coronavírus afeta preço de produtos e não vendas da estatal|Agência Brasil|07/02/2020|O presidente da Petrobras, Roberto Castello Branco, afirmou hoje (7) que o  surto de infecções causadas pelo coronavírus, que tem seu epicentro na  cidade de...
Petrobras deve adiar para abril ofertas para primeiras refinarias|Valor Econômico|07/02/2020|A Petrobras deve adiar para abril a data de recebimento das ofertas  vinculantes para o processo de venda do primeiro pacote de refinarias do  programa de...
"“Bohemian Rhapsody"": orquestra traz músicas em versão ..."|"EBC Rádios |"|07/02/2020|A Orquestra Petrobras Sinfônica apresenta, pela primeira vez em Brasília, o  concerto “Bohemian Rhapsody”. O concerto será neste sábado, 8 de  fevereiro,...
Petroleiros irão vender gás de cozinha a R$ 40 em BH neste sábado|O TEMPO|07/02/2020|Em greve há uma semana, os petroleiros da Petrobras irão comercializar  botijões de gás de cozinha pelo valor de R$ 40 em Belo Horizonte neste  sábado (8).
Preço da gasolina cai a R$ 4,15 no DF. Saiba onde abastecer|Metrópoles|07/02/2020|Posto Petrobras (Sobradinho) · Posto Planaltina · Posto Máximo (Saída Sul)  · Posto Mam (Candangolândia) · Posto Quality Combustíveis (Núcleo  Bandeirante) · Posto...
Bento Albuquerque recusa vaga em tribunal; veja provável escolhido|VEJA|07/02/2020|Bento Albuquerque, ministro de Minas e Energia, durante posse do novo  presidente da Petrobras, Roberto Castello Branco - 03/01/2019 Fernando  Frazão/Agência...
Cenário externo leva Ibovespa a forte queda e dólar a máxima histórica|SpaceMoney|07/02/2020|Ibovespa cai 0,2%, na contramão de NY e com Petrobras (PETR4) no radar;  dólar recua 0,6%, a R$ 5,15. 17h18 - 21 Jun 2022 · [OGF - VIP - SPACENOW  DESKTOP]...
Segunda companhia aérea da Espanha pede licença para operar voos domésticos no Brasil|Money Times|07/02/2020|Leia também: Comprar ou vender? Petrobras (PETR4): “Diminuímos bastante a  exposição no último mês”, diz gestor.
Uber da carga quer o agro conectado e transportadoras buscando capital de giro|Money Times|07/02/2020|Para lucrar: 6 empresas que pagam dividendos trimestrais · Efeito Petrobras  (PETR4): Banco do Brasil (BBAS3) acumula perdas de 10% no mês; oportunidade  de...
Chinesa CTG poderá emitir debêntures de infraestrutura para modernizar hidrelétricas|Money Times|07/02/2020|A usina de Ilha Solteira soma 3,4 gigawatts em capacidade, enquanto Jupiá  tem 1,5 gigawatt. Leia também: Petrobras. Empresas · Comitê da Petrobras  (PETR3;PETR4)...
Greve dos petroleiros chega a 89 unidades da Petrobras em ...|Brasil de Fato|08/02/2020|"Unidades do Sistema Petrobras estão mobilizadas pela greve em 13 estados do  país. Clívia Mesquita. Brasil de Fato | Rio de Janeiro (RJ) |. 08 de  Fevereiro de..."
Gás de cozinha baixou: Petrobras vai cortar preços neste sábado|Click Petróleo e Gás|08/02/2020|A Petrobras divulgou na tarde desta sexta-feira (07/02/2020) que reduzirá  os preços do GLP (gás liquefeito de petróleo) em 3% a partir deste sábado...
"Lula diz que ""lava jato"" deu prejuízo de R$ 142 bi e quase ..."|Consultor Jurídico|08/02/2020|O lavajatismo gosta de difundir que devolveu quantias como R$ 500 milhões à  Petrobras, aqui e ali, mas esconde que fez desaparecer mais de 2 milhões  de...
Políticos em Angola temiam revelações da Lava Jato, diz revista|Noticias R7|08/02/2020|... pagos pela Petrobras à Sonangol, companhia estatal de petróleo de  Angola, ... entre a Petrobras e a Sonangol foi a de reeleição de Lula, em  2006.
"Brasil de Fato lança tabloide: ""Bolsonaro quer vender o Brasil"""|Brasil de Fato|08/02/2020|O desmonte da Petrobras e os impactos da privatização da Eletrobras também  são tema de reportagens especiais dessa edição. O anúncio de desativação  da...
10 razões para você apoiar a greve dos petroleiros|Revista Forum|08/02/2020|Algumas das principais razões que você, leitor/a, deve conhecer para também  apoiar a greve dos petroleiros. Ad. Vigília é montada em frente ao edifício  sede...
Botijão de gás de 13 kg é vendido a R$ 40 na região ...|Rádio Itatiaia|08/02/2020|A Petrobras está diminuindo a produção nas refinarias e, com isso,  aumentando a importação”, diz. “Se a gente voltar a produzir a carga  nominal das...
Abacates são o novo carvão para fundos de hedge que perseguem caixa sustentável|Money Times|08/02/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no...
5G é insanidade, escreve Hamilton Carvalho|Poder360|08/02/2020|... Ciro critica aumento da Petrobras e chama Bolsonaro de banana ·  Congresso vai discutir política de preços da Petrobras, diz Lira.  publicidade...
Estado defende autonomia na legislação do ICMS dos ...|A Voz da Cidade|08/02/2020|A distribuição e revenda abrangem 13% do valor final e a realização da  Petrobrás em torno de 29%, conforme dados da Petrobras, a partir de dados  da ANP e CEPA/...
Petroleiros param atividades em terminal que recebe combustíveis em Vitória|A Gazeta|09/02/2020|Terminal Aquaviário da Petrobras em Vitória recebe combustíveis que chegam  pelo Porto de Tubarão. Crédito: Transpetro / Divulgação.
Batom da Hermès de US$ 67 dá pista sobre ambição em cosméticos|Money Times|09/02/2020|A coleção permanente do novo batom oferecerá duas dúzias de tonalidades, e  os estojos poderão ser recarregados. Leia também: Exclusivo · Petrobras  (PETR4): CPI...
"VÍDEO | Cidade australiana em confinamento após praga de morcegos"|Conexão Política|09/02/2020|Bolsonaro diz que Petrobras “traiu o povo” e propõe criação de CPI ·  Critério para renovar concessão da Globo será “100% técnico”, diz Fábio  Faria.
Carnaval: passagens aéreas estão até 250% mais caras|Money Times|09/02/2020|A alternativa ao papel da Petrobras (PETR4) que pode disparar 183% · 12  fundos imobiliários de CRIs com dividendos de até 20% para você comprar  agora,...
Na porta do Oscar, Holywood também se preocupa com economia de energia|Money Times|09/02/2020|... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio...
Popeye, matador de aluguel que trabalhou para o traficante Pablo Escobar, morre na prisão|Conexão Política|09/02/2020|Bolsonaro diz que Petrobras “traiu o povo” e propõe criação de CPI ·  Critério para renovar concessão da Globo será “100% técnico”, diz Fábio  Faria.
Bolsonaro no The Send: “Hoje o governo é temente a Deus”|Conexão Política|09/02/2020|Bolsonaro diz que Petrobras “traiu o povo” e propõe criação de CPI.  Critério para renovar concessão da Globo será “100% técnico”, diz Fábio  Faria.
'Castramóvel' finalmente deve se tornar realidade em Goiânia|Jornal Opção|09/02/2020|Compartilhar em. Twitter · Facebook · LinkedIn · Tumblr · Jornal Opção  @jornalopcao. Mesmo com reajuste, Petrobras despenca 8,7% na Bolsa de  Valores...
Caso Marielle: esquerda sugere 'queima de arquivo' em morte ...|Poder360|09/02/2020|... 63% acham que existe homofobia no Brasil · Fatos da Semana: ex-ministro  preso, Petrobras e PoderData · A lei da lasquinha · É o sistema, estúpido!
Em ano de recordes de produção de petróleo, Petrobras mantém refinarias ociosas|Folha|10/02/2020|Em ano de recordes de produção de petróleo, Petrobras mantém refinarias  ociosas. No refino, porém, os níveis de produção permanecem em patamares  bem inferiores...
Greve de petroleiros ameaça produção em plataformas no ES|A Gazeta|10/02/2020|Procurada, a Petrobras informou que as unidades estão operando nas  condições adequadas, com reforço de equipes de contingência quando  necessário,...
ConJur - Contratos de afretamento, de serviços e o Repetro|Consultor Jurídico|10/02/2020|Desta feita foi a Petrobras, tendo por referência uma disputa bilionária  ... a discriminação de valores adotada pela Petrobrás foi considerada  correta,...
Funcionários da Refap que não aderiram à greve estão trabalhando direto há dez dias|Diário de Canoas|10/02/2020|Senão, é desligado da Petrobras. Então, alguns trabalhadores foram ficando.  Não é a primeira vez que isso acontece. E o pior é que a chefia à noite vai  para...
Banco Central da França vê recuperação de crescimento econômico no 1° trimestre|Money Times|10/02/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no...
PGR denuncia senador Ciro Nogueira por corrupção e ...|Poder360|10/02/2020|... uma das mais importantes lideranças do partido, e a Petrobras firmou  “relevantes contratos” em benefício do grupo econômico, segundo destaca o  MPF.
Chuvas em São Paulo levam à suspensão de rodízio de veículos|Money Times|10/02/2020|... Vale (VALE3), Taesa (TAEE11): 10 ações para lucrar com dividendos,  segundo o Inter · A alternativa ao papel da Petrobras (PETR4) que pode  disparar 183%...
O veterano dos vazamentos|O Cafezinho|10/02/2020|Já na greve do final do ano passado, onde os petroleiros e petroleiras já  apontavam para o descumprimento de Acordo Coletivo por parte da  Petrobrás,...
Witzel demite presidente da Cedae em meio à crise da água no Rio|Money Times|10/02/2020|... Proteção e dividendos: 13 ações para encarar o segundo semestre,  segundo o JPMorgan · A alternativa ao papel da Petrobras (PETR4) que pode  disparar 183%.
Copersucar faz lucro da São Martinho disparar, mas ebitda não bate expectativas|Money Times|10/02/2020|Veja, a seguir, a íntegra das demonstrações financeiras da São Martinho.  Leia também: Comprar ou vender? Petrobras (...
Petrobras tem recorde na produção de petróleo e gás|Agência Brasil|11/02/2020|A Petrobras registrou em 2019 uma média diária recorde de produção de  petróleo e gás. Foram produzidos, em média, 2,77 milhões de barris de óleo  equivalente...
Greve da Petrobras tem motivação política, afirma ministro|Focus.jor|11/02/2020|Equipe Focus focus@focus.jor.br. O ministro de Minas e Energia, Bento  Albuquerque, crê que a greve que afeta a Petrobras tem como motivação  questões...
Qual é a melhor ação da Petrobras para comprar: PETR3 ou PETR4?|Money Times|11/02/2020|Que os analistas indicam a compra das ações da Petrobras, isso todo mundo  já sabe. Mas qual é a melhor para ter: as ordinárias (PETR3), ou (PETR4)?.
PF investiga ligação entre corrupção em Angola, a Petrobras e o PT|Jornal da Record|11/02/2020|O ditador angolano José Eduardo Santos tinha uma relação próxima com o  ex-presidente Lula e durante os governos do PT, além dos negócios com a  Petrobras, o...
Petrobras aponta que denúncias de funcionários trancados na Refap são falsas|Diário de Canoas|11/02/2020|Foi na semana passada que o ministro Ives Gandra Martins Filho, do Tribunal  Superior do Trabalho (TST) atendeu o pedido da Petrobras e determinou o  retorno de...
Venda da UFN 3 em Três Lagoas pode ser concluída|ACritica.NET|11/02/2020|O Governo do Estado se comprometeu a manter os mesmos incentivos fiscais  dados à Petrobras no início das obras para a empresa compradora. A UFN 3 é  uma unidade...
Entenda como briga por vala terminou na morte de pecuarista em Linhares|A Gazeta|11/02/2020|Nesse mesmo período, a força da enchente partiu a estrada ao meio,  interditando o acesso à unidade de tratamento de gás da Petrobras e às  fazendas da região...
Entenda qual o peso de cada tributo no preço da gasolina|GZH|11/02/2020|A gasolina sai das refinarias da Petrobras, mas a estatal, no fim das  contas, só fica com 29% do valor cobrado do consumidor nos postos.
Coronavírus teve até agora impacto “marginal” na economia da União Europeia|Money Times|11/02/2020|A alternativa ao papel da Petrobras (PETR4) que pode disparar 183% · 12  fundos imobiliários de CRIs com dividendos de até 20% para você comprar  agora,...
Ceagesp faz limpeza e manutenção após enchente que atingiu São Paulo|Money Times|11/02/2020|... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio...
Toffoli aceita pedido da Petrobras e mantém decisão do TST sobre greve|InfoMoney|12/02/2020|O presidente do Supremo Tribunal Federal (STF), Dias Toffoli, acatou pedido  da Petrobras e manteve a eficácia de uma decisão do Tribunal Superior do...
Toffoli mantém decisão para que 90% dos petroleiros trabalhem na greve|Agência Brasil|12/02/2020|Em uma de suas frentes jurídicas, a Petrobras recorreu ao Supremo para  derrubar uma decisão da Seção Especializada de Dissídios Coletivos (SDC) do  TST, que em...
Em protesto, Sindipetro-RN irá vender botijão de gás a R$ 40 ...|Tribuna do Norte|12/02/2020|Além do gás de cozinha, os combustíveis de veículos também são precificados  pela Petrobras de acordo com o valor internacional.
Empregados da Petrobras interditam BR-110 em Areia ...|Tribuna do Norte|12/02/2020|De acordo com a Polícia Rodoviária Federal, os manifestantes são empregados  da Petrobras que estão em greve desde o dia 1º de fevereiro em todo o país.
"Coluna | Bolsonaro quer vender o Brasil sem o apoio da ..."|Brasil de Fato|12/02/2020|... querendo privatizar empresas importantes, como a Petrobrás - que já  está sendo desmontada - os Correios, o setor elétrico e todos os demais  setores.
Dólar supera recorde intradia acima de R$ 4,34 após varejo decepcionante|Época Negócios|12/02/2020|"Dólar cai com estudos de vacina para coronavírus e espera de fluxo para  Petrobras. ""Investidores receberam há pouco decepcionantes dados de vendas  no varejo de..."
DF: preço da gasolina chega a R$ 4,59. Veja onde está mais barato|Metrópoles|12/02/2020|O combustível chega a ser encontrado por R$ 4,59 em postos Petrobras  localizados em Sobradinho e na Asa Norte. Entretanto, a alta nos preços não  atinge todos os...
Aston conversível, de US$ 161 mil, baixa teto em 6,7 segundos|Money Times|12/02/2020|Comprar ou vender? Bradesco (BBDC4) ou BB (BBAS3)? Por dividendos, uma  empresa é melhor agora, diz BBA · Petrobras (...
Novo modelo da Airbus lembra caça de Star Wars|Money Times|12/02/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Foco de disputa em divórcio, iate de oligarca russo é liberado|Money Times|12/02/2020|Leia também: Comprar ou vender? Petrobras (PETR4): “Diminuímos bastante a  exposição no último mês”, diz gestor.
Em greve por fechamento de fábrica da Petrobras, petroleiros resistem à guinada liberal da estatal|El País|13/02/2020|Em greve por fechamento de fábrica da Petrobras, petroleiros resistem à  guinada liberal da estatal. Mais de 20.000 trabalhadores paralisaram  atividades em 113...
ANP alerta Justiça sobre risco de desabastecimento diante de greve na Petrobras|Época Negócios|13/02/2020|A Petrobras já afirmou, citando o TST, que a greve tem conotação política e  é abusiva. O presidente da Associação Brasileira dos Importadores de  Combustíveis (...
B3 aceita pedido e Petrobras deixa programa de governança de estatais da bolsa|Época Negócios|13/02/2020|A empresa também segue no Nível 2 de Governança Corporativa da B3, onde  continua supervisionada pela bolsa paulista ... A Petrobras informou nesta  quinta-feira...
